Date,Open,High,Low,Close,Adj Close,Volume,P_mean,P_sum,twt_count,pos,neg,neutral
2018-10-18,54.46500015258789,54.935001373291016,53.25,54.005001068115234,51.94307708740234,130325200,-0.0212765957446808,-1,47,1,2,44
2018-10-19,54.51499938964844,55.31499862670898,54.35749816894531,54.82749938964844,52.73417282104492,132314800,-0.0277777777777777,-1,36,1,2,33
2018-10-22,54.9474983215332,55.84000015258789,54.73500061035156,55.16249847412109,53.05638885498047,115168400,-0.0444444444444444,-2,45,2,4,39
2018-10-23,53.95750045776367,55.8125,53.67499923706055,55.682498931884766,53.5565299987793,155071200,-0.0256410256410256,-1,39,2,3,34
2018-10-24,55.650001525878906,56.057498931884766,53.6349983215332,53.772499084472656,51.71945571899414,163702000,-0.1304347826086956,-9,69,4,13,52
2018-10-25,54.4275016784668,55.345001220703125,54.1875,54.95000076293945,52.85200881958008,119423200,-0.0555555555555555,-2,36,1,4,31
2018-10-26,53.97499847412109,55.04750061035156,53.16749954223633,54.07500076293945,52.01040649414063,189033600,0.0277777777777777,1,36,4,3,29
2018-10-29,54.79750061035156,54.92250061035156,51.522499084472656,53.060001373291016,51.03416061401367,183742000,-0.1296296296296296,-7,54,3,10,41
2018-10-30,52.78749847412109,53.79499816894531,52.317501068115234,53.32500076293945,51.28904724121094,146640000,0.0568181818181818,5,88,14,9,65
2018-10-31,54.220001220703125,55.11249923706055,54.15499877929688,54.71500015258789,52.6259651184082,153435600,-0.0188679245283018,-1,53,4,5,44
2018-11-01,54.76250076293945,55.59000015258789,54.20249938964844,55.55500030517578,53.43390274047852,233292800,-0.0948275862068965,-11,116,13,24,79
2018-11-02,52.38750076293945,53.41249847412109,51.35749816894531,51.869998931884766,49.88958358764648,365314800,-0.1092436974789916,-13,119,9,22,88
2018-11-05,51.07500076293945,51.09749984741211,49.54249954223633,50.397499084472656,48.47331237792969,264654800,-0.108433734939759,-9,83,9,18,56
2018-11-06,50.47999954223633,51.18000030517578,50.42250061035156,50.942501068115234,48.99750518798828,127531600,-0.0363636363636363,-2,55,1,3,51
2018-11-07,51.49250030517578,52.51499938964844,51.032501220703125,52.48749923706055,50.483516693115234,133697600,-0.0232558139534883,-1,43,3,4,36
2018-11-08,52.494998931884766,52.52999877929688,51.6875,52.122501373291016,50.30736923217773,101450400,0.0,0,38,1,1,36
2018-11-09,51.38750076293945,51.50249862670898,50.5625,51.11750030517578,49.33737182617188,137463200,-0.1333333333333333,-6,45,0,6,39
2018-11-12,49.75,49.962501525878906,48.4474983215332,48.54249954223633,46.8520393371582,204542000,-0.1296296296296296,-7,54,3,10,41
2018-11-13,47.907501220703125,49.29499816894531,47.86249923706055,48.057498931884766,46.38392639160156,187531600,-0.1290322580645161,-8,62,5,13,44
2018-11-14,48.47499847412109,48.619998931884766,46.48249816894531,46.70000076293945,45.07370376586914,243204000,-0.1612903225806451,-15,93,5,20,68
2018-11-15,47.09749984741211,47.99250030517578,46.72499847412109,47.852500915527344,46.18607711791992,185915200,-0.1134020618556701,-11,97,4,15,78
2018-11-16,47.625,48.74250030517578,47.3650016784668,48.38249969482422,46.69760513305664,147713200,0.1481481481481481,4,27,5,1,21
2018-11-19,47.5,47.67499923706055,46.247501373291016,46.46500015258789,44.84689712524414,167701200,-0.1694915254237288,-10,59,2,12,45
2018-11-20,44.59249877929688,45.36750030517578,43.87749862670898,44.244998931884766,42.70420455932617,271300800,-0.1403508771929824,-8,57,1,9,47
2018-11-21,44.932498931884766,45.067501068115234,44.13750076293945,44.19499969482422,42.65594100952149,124496800,0.04,2,50,5,3,42
2018-11-23,43.73500061035156,44.150001525878906,43.025001525878906,43.0724983215332,41.572532653808594,94496000,0.1142857142857142,4,35,6,2,27
2018-11-26,43.560001373291016,43.73749923706055,42.56499862670898,43.65499877929688,42.13474655151367,179994000,-0.0517241379310344,-3,58,5,8,45
2018-11-27,42.87749862670898,43.692501068115234,42.720001220703125,43.560001373291016,42.043060302734375,165549600,-0.125,-6,48,2,8,38
2018-11-28,44.182498931884766,45.3224983215332,43.73249816894531,45.23500061035156,43.65972900390625,184250000,-0.0408163265306122,-2,49,6,8,35
2018-11-29,45.665000915527344,45.70000076293945,44.42499923706055,44.88750076293945,43.32433319091797,167080000,-0.0555555555555555,-3,54,2,5,47
2018-11-30,45.0724983215332,45.08250045776367,44.25749969482422,44.64500045776367,43.09026718139648,158126000,-0.0526315789473684,-2,38,3,5,30
2018-12-03,46.1150016784668,46.23500061035156,45.3025016784668,46.20500183105469,44.59595489501953,163210000,-0.0227272727272727,-1,44,4,5,35
2018-12-04,45.23749923706055,45.59749984741211,44.067501068115234,44.17250061035156,42.63422775268555,165377200,-0.072463768115942,-5,69,4,9,56
2018-12-06,42.93999862670898,43.69499969482422,42.60499954223633,43.68000030517578,42.158878326416016,172393600,-0.037037037037037,-2,54,5,7,42
2018-12-07,43.372501373291016,43.622501373291016,42.07500076293945,42.122501373291016,40.655609130859375,169126400,-0.1538461538461538,-8,52,3,11,38
2018-12-10,41.25,42.522499084472656,40.83250045776367,42.400001525878906,40.92344665527344,248104000,-0.3,-18,60,1,19,40
2018-12-11,42.915000915527344,42.9474983215332,41.75,42.157501220703125,40.689395904541016,189126800,-0.282051282051282,-11,39,0,11,28
2018-12-12,42.59999847412109,42.97999954223633,42.255001068115234,42.275001525878906,40.80280685424805,142510800,-0.0857142857142857,-3,35,0,3,32
2018-12-13,42.622501373291016,43.14250183105469,42.38750076293945,42.73749923706055,41.24919509887695,127594400,-0.119047619047619,-5,42,3,8,31
2018-12-14,42.25,42.27000045776367,41.31999969482422,41.369998931884766,39.92931365966797,162814800,-0.0888888888888888,-4,45,3,7,35
2018-12-17,41.36249923706055,42.087501525878906,40.682498931884766,40.98500061035156,39.5577278137207,177151600,-0.0363636363636363,-2,55,5,7,43
2018-12-18,41.345001220703125,41.88249969482422,41.09749984741211,41.51750183105469,40.07168197631836,135366000,0.0,0,38,2,2,34
2018-12-19,41.5,41.86249923706055,39.772499084472656,40.22249984741211,38.82178115844727,196189200,0.0,0,42,1,1,40
2018-12-20,40.09999847412109,40.52750015258789,38.82500076293945,39.20750045776367,37.84212875366211,259092000,-0.1282051282051282,-5,39,2,7,30
2018-12-21,39.21500015258789,39.540000915527344,37.407501220703125,37.682498931884766,36.37023162841797,382978400,-0.2195121951219512,-9,41,3,12,26
2018-12-24,37.03749847412109,37.88750076293945,36.647499084472656,36.70750045776367,35.429195404052734,148676800,-0.1875,-3,16,0,3,13
2018-12-26,37.07500076293945,39.307498931884766,36.68000030517578,39.29249954223633,37.924163818359375,234330000,0.0,0,22,1,1,20
2018-12-27,38.959999084472656,39.192501068115234,37.51750183105469,39.03749847412109,37.67804336547852,212468400,-0.0222222222222222,-1,45,3,4,38
2018-12-28,39.375,39.630001068115234,38.63750076293945,39.057498931884766,37.69734954833984,169165600,-0.12,-3,25,0,3,22
2018-12-31,39.63249969482422,39.84000015258789,39.119998931884766,39.435001373291016,38.061710357666016,140014000,0.0,0,21,2,2,17
2019-01-02,38.72249984741211,39.712501525878906,38.557498931884766,39.47999954223633,38.10513305664063,148158800,-0.2,-21,105,9,30,66
2019-01-03,35.994998931884766,36.43000030517578,35.5,35.54750061035156,34.30958557128906,365248800,-0.2183544303797468,-69,316,31,100,185
2019-01-04,36.13249969482422,37.13750076293945,35.95000076293945,37.06499862670898,35.77423477172852,234428400,-0.1538461538461538,-22,143,17,39,87
2019-01-07,37.17499923706055,37.20750045776367,36.47499847412109,36.98249816894531,35.694610595703125,219111200,-0.0769230769230769,-6,78,4,10,64
2019-01-08,37.38999938964844,37.95500183105469,37.130001068115234,37.6875,36.37505722045898,164101200,-0.0857142857142857,-6,70,3,9,58
2019-01-09,37.8224983215332,38.63249969482422,37.407501220703125,38.32749938964844,36.99276351928711,180396400,-0.1686746987951807,-14,83,8,22,53
2019-01-10,38.125,38.49250030517578,37.71500015258789,38.45000076293945,37.11100387573242,143122800,-0.074074074074074,-4,54,3,7,44
2019-01-11,38.220001220703125,38.42499923706055,37.87749862670898,38.0724983215332,36.74664688110352,108092800,-0.0263157894736842,-1,38,2,3,33
2019-01-14,37.712501525878906,37.817501068115234,37.30500030517578,37.5,36.194095611572266,129756800,-0.1282051282051282,-5,39,1,6,32
2019-01-15,37.567501068115234,38.34749984741211,37.51250076293945,38.26750183105469,36.93486785888672,114843600,-0.0980392156862745,-5,51,3,8,40
2019-01-16,38.27000045776367,38.970001220703125,38.25,38.73500061035156,37.38608169555664,122278800,0.0256410256410256,1,39,3,2,34
2019-01-17,38.54999923706055,39.415000915527344,38.31499862670898,38.96500015258789,37.60807800292969,119284800,0.0,0,49,5,5,39
2019-01-18,39.375,39.470001220703125,38.994998931884766,39.20500183105469,37.83971786499024,135004000,-0.1666666666666666,-8,48,2,10,36
2019-01-22,39.102500915527344,39.182498931884766,38.15499877929688,38.32500076293945,36.9903678894043,121576000,-0.0784313725490196,-4,51,5,9,37
2019-01-23,38.53749847412109,38.78499984741211,37.92499923706055,38.47999954223633,37.13995361328125,92522400,-0.1666666666666666,-6,36,1,7,28
2019-01-24,38.52750015258789,38.619998931884766,37.935001373291016,38.17499923706055,36.8455810546875,101766000,-0.0754716981132075,-4,53,1,5,47
2019-01-25,38.869998931884766,39.532501220703125,38.58000183105469,39.43999862670898,38.066524505615234,134142000,-0.0294117647058823,-1,34,2,3,29
2019-01-28,38.9474983215332,39.08250045776367,38.415000915527344,39.07500076293945,37.71424865722656,104768400,-0.0975609756097561,-4,41,2,6,33
2019-01-29,39.0625,39.532501220703125,38.52750015258789,38.66999816894531,37.32334518432617,166348800,-0.171875,-22,128,10,32,86
2019-01-30,40.8125,41.53749847412109,40.057498931884766,41.3125,39.87382507324219,244439200,-0.1376146788990825,-15,109,6,21,82
2019-01-31,41.52750015258789,42.25,41.13999938964844,41.61000061035156,40.16095733642578,162958400,-0.12,-9,75,6,15,54
2019-02-01,41.7400016784668,42.244998931884766,41.48249816894531,41.630001068115234,40.180274963378906,130672400,-0.1212121212121212,-4,33,2,6,25
2019-02-04,41.852500915527344,42.915000915527344,41.81999969482422,42.8125,41.32158660888672,125982000,0.073170731707317,3,41,4,1,36
2019-02-05,43.21500015258789,43.77000045776367,43.087501525878906,43.54499816894531,42.0285758972168,144406400,-0.046875,-3,64,7,10,47
2019-02-06,43.66249847412109,43.89250183105469,43.212501525878906,43.560001373291016,42.043060302734375,112958400,-0.0769230769230769,-4,52,4,8,40
2019-02-07,43.09999847412109,43.48500061035156,42.584999084472656,42.73500061035156,41.24678421020508,126966800,-0.1641791044776119,-11,67,3,14,50
2019-02-08,42.247501373291016,42.665000915527344,42.10499954223633,42.602500915527344,41.29525375366211,95280000,-0.1428571428571428,-5,35,0,5,30
2019-02-11,42.76250076293945,42.8025016784668,42.3125,42.35749816894531,41.057762145996094,83973600,-0.0833333333333333,-3,36,1,4,31
2019-02-12,42.525001525878906,42.75,42.42499923706055,42.72249984741211,41.41156768798828,89134000,-0.025,-1,40,2,3,35
2019-02-13,42.84749984741211,43.119998931884766,42.47999954223633,42.54499816894531,41.23950958251953,89960800,0.0,0,36,4,4,28
2019-02-14,42.4275016784668,42.81499862670898,42.345001220703125,42.70000076293945,41.38975524902344,87342800,-0.0967741935483871,-3,31,1,4,26
2019-02-15,42.8125,42.92499923706055,42.4375,42.60499954223633,41.29767227172852,98507200,-0.1590909090909091,-7,44,1,8,35
2019-02-19,42.4275016784668,42.86000061035156,42.372501373291016,42.73249816894531,41.42126083374024,75891200,-0.119047619047619,-5,42,1,6,35
2019-02-20,42.79750061035156,43.33000183105469,42.747501373291016,43.00749969482422,41.68782424926758,104457600,0.0,0,44,2,2,40
2019-02-21,42.95000076293945,43.09249877929688,42.57500076293945,42.76499938964844,41.4527702331543,68998800,-0.0285714285714285,-1,35,2,3,30
2019-02-22,42.89500045776367,43.25,42.845001220703125,43.24250030517578,41.915618896484375,75652800,0.0,0,34,1,1,32
2019-02-25,43.540000915527344,43.96749877929688,43.48749923706055,43.557498931884766,42.22094345092773,87493600,-0.0555555555555555,-2,36,2,4,30
2019-02-26,43.4275016784668,43.82500076293945,43.29249954223633,43.58250045776367,42.24517822265625,68280800,-0.0217391304347826,-1,46,3,4,39
2019-02-27,43.3025016784668,43.75,43.182498931884766,43.71749877929688,42.37602996826172,111341600,-0.1034482758620689,-3,29,1,4,24
2019-02-28,43.58000183105469,43.727500915527344,43.22999954223633,43.28749847412109,41.959228515625,112861600,-0.03125,-1,32,1,2,29
2019-03-01,43.56999969482422,43.78749847412109,43.22249984741211,43.74250030517578,42.40027618408203,103544800,-0.0606060606060606,-2,33,1,3,29
2019-03-04,43.92250061035156,44.4375,43.49250030517578,43.962501525878906,42.613525390625,109744800,-0.1463414634146341,-6,41,1,7,33
2019-03-05,43.98500061035156,44.0,43.6349983215332,43.88249969482422,42.53597640991211,78949600,-0.108695652173913,-5,46,0,5,41
2019-03-06,43.66749954223633,43.872501373291016,43.48500061035156,43.630001068115234,42.29122924804688,83241600,0.0,0,44,0,0,44
2019-03-07,43.46749877929688,43.61000061035156,43.005001068115234,43.125,41.80171585083008,99185600,-0.0909090909090909,-4,44,0,4,40
2019-03-08,42.58000183105469,43.26750183105469,42.375,43.227500915527344,41.90106964111328,95997600,0.0,0,34,0,0,34
2019-03-11,43.872501373291016,44.77999877929688,43.837501525878906,44.72499847412109,43.35262298583984,128044000,0.0350877192982456,2,57,8,6,43
2019-03-12,45.0,45.66749954223633,44.84249877929688,45.227500915527344,43.83970642089844,129870400,-0.0952380952380952,-4,42,2,6,34
2019-03-13,45.5625,45.82500076293945,45.22999954223633,45.4275016784668,44.03356552124024,124130000,-0.024390243902439,-1,41,7,8,26
2019-03-14,45.97499847412109,46.025001525878906,45.63999938964844,45.932498931884766,44.523067474365234,94318000,-0.1,-4,40,1,5,34
2019-03-15,46.212501525878906,46.83250045776367,45.935001373291016,46.52999877929688,45.10223007202149,156171600,-0.0555555555555555,-2,36,1,3,32
2019-03-18,46.45000076293945,47.09749984741211,46.4474983215332,47.005001068115234,45.56265258789063,104879200,-0.0175438596491228,-1,57,5,6,46
2019-03-19,47.087501525878906,47.247501373291016,46.47999954223633,46.63249969482422,45.20158386230469,126585600,0.0217391304347826,1,46,6,5,35
2019-03-20,46.557498931884766,47.372501373291016,46.182498931884766,47.040000915527344,45.596588134765625,124140800,-0.03125,-1,32,2,3,27
2019-03-21,47.505001068115234,49.08250045776367,47.45249938964844,48.772499084472656,47.27592468261719,204136800,-0.0434782608695652,-3,69,5,8,56
2019-03-22,48.834999084472656,49.42250061035156,47.69499969482422,47.76250076293945,46.29692077636719,169630800,0.1162790697674418,5,43,8,3,32
2019-03-25,47.87749862670898,47.994998931884766,46.650001525878906,47.185001373291016,45.73714447021485,175381200,-0.0380952380952381,-4,105,9,13,83
2019-03-26,47.915000915527344,48.220001220703125,46.14500045776367,46.6974983215332,45.26459503173828,199202000,0.0149253731343283,1,67,10,9,48
2019-03-27,47.1875,47.43999862670898,46.63750076293945,47.11750030517578,45.67170715332031,119393600,-0.0975609756097561,-4,41,5,9,27
2019-03-28,47.23749923706055,47.38999938964844,46.88249969482422,47.18000030517578,45.73228073120117,83121600,0.0,0,47,2,2,43
2019-03-29,47.45750045776367,47.52000045776367,47.1349983215332,47.48749923706055,46.03035354614258,94256000,0.0526315789473684,2,38,4,2,32
2019-04-01,47.90999984741211,47.91999816894531,47.095001220703125,47.810001373291016,46.34296417236328,111448000,-0.0555555555555555,-2,36,3,5,28
2019-04-02,47.772499084472656,48.6150016784668,47.76250076293945,48.505001068115234,47.01663589477539,91062800,0.131578947368421,5,38,7,2,29
2019-04-03,48.3125,49.125,48.28749847412109,48.837501525878906,47.33893203735352,93087200,-0.0263157894736842,-1,38,2,3,33
2019-04-04,48.6974983215332,49.09249877929688,48.28499984741211,48.92250061035156,47.42132568359375,76457200,-0.1612903225806451,-5,31,2,7,22
2019-04-05,49.11249923706055,49.275001525878906,48.98249816894531,49.25,47.73877716064453,74106400,0.0,0,26,1,1,24
2019-04-08,49.10499954223633,50.057498931884766,49.084999084472656,50.025001525878906,48.489990234375,103526800,0.0232558139534883,1,43,5,4,34
2019-04-09,50.08000183105469,50.712501525878906,49.807498931884766,49.875,48.3445930480957,143072800,0.0217391304347826,1,46,5,4,37
2019-04-10,49.66999816894531,50.185001373291016,49.54499816894531,50.15499877929688,48.61600875854492,86781200,-0.075,-3,40,4,7,29
2019-04-11,50.212501525878906,50.25,49.61000061035156,49.73749923706055,48.2113151550293,83603200,-0.1071428571428571,-3,28,1,4,23
2019-04-12,49.79999923706055,50.03499984741211,49.0525016784668,49.71749877929688,48.19192886352539,111042800,-0.1388888888888889,-5,36,2,7,27
2019-04-15,49.64500045776367,49.962501525878906,49.50249862670898,49.807498931884766,48.27916717529297,70146400,-0.0512820512820512,-2,39,3,5,31
2019-04-16,49.8650016784668,50.34249877929688,49.63999938964844,49.8125,48.28400421142578,102785600,-0.0784313725490196,-4,51,2,6,43
2019-04-17,49.8849983215332,50.845001220703125,49.65250015258789,50.782501220703125,49.22425079345703,115627200,-0.0227272727272727,-1,44,5,6,33
2019-04-18,50.77999877929688,51.03749847412109,50.630001068115234,50.96500015258789,49.401153564453125,96783200,-0.0434782608695652,-1,23,2,3,18
2019-04-22,50.70750045776367,51.23500061035156,50.584999084472656,51.13249969482422,49.56351089477539,77758000,-0.1,-3,30,1,4,25
2019-04-23,51.10749816894531,51.9375,50.97499847412109,51.869998931884766,50.27836990356445,93292000,-0.1875,-6,32,0,6,26
2019-04-24,51.84000015258789,52.119998931884766,51.76250076293945,51.790000915527344,50.20083236694336,70162400,-0.1764705882352941,-6,34,1,7,26
2019-04-25,51.70750045776367,51.93999862670898,51.27999877929688,51.31999969482422,49.74525833129883,74172800,-0.125,-5,40,3,8,29
2019-04-26,51.22499847412109,51.25,50.52999877929688,51.07500076293945,49.50778198242188,74596400,0.0333333333333333,1,30,4,3,23
2019-04-29,51.09999847412109,51.49250030517578,50.96500015258789,51.15250015258789,49.5828971862793,88818800,-0.2,-6,30,0,6,24
2019-04-30,50.76499938964844,50.84999847412109,49.77750015258789,50.16749954223633,48.628116607666016,186139600,0.0266666666666666,2,75,14,12,49
2019-05-01,52.470001220703125,53.82749938964844,52.307498931884766,52.630001068115234,51.01505661010742,259309200,0.048076923076923,5,104,16,11,77
2019-05-02,52.459999084472656,53.16249847412109,52.032501220703125,52.28749847412109,50.683067321777344,127985200,0.0294117647058823,1,34,4,3,27
2019-05-03,52.72249984741211,52.959999084472656,52.557498931884766,52.9375,51.3131217956543,83569600,0.0689655172413793,2,29,5,3,21
2019-05-06,51.0724983215332,52.209999084472656,50.875,52.119998931884766,50.52070999145508,129772400,-0.0285714285714285,-1,35,1,2,32
2019-05-07,51.470001220703125,51.85499954223633,50.20750045776367,50.71500015258789,49.158817291259766,155054800,-0.1282051282051282,-5,39,0,5,34
2019-05-08,50.47499847412109,51.334999084472656,50.4375,50.72499847412109,49.16851043701172,105358000,-0.0967741935483871,-3,31,1,4,26
2019-05-09,50.09999847412109,50.41999816894531,49.165000915527344,50.18000030517578,48.64024353027344,139634400,-0.0930232558139534,-4,43,3,7,33
2019-05-10,49.35499954223633,49.712501525878906,48.192501068115234,49.29499816894531,47.966407775878906,164834800,-0.1612903225806451,-5,31,2,7,22
2019-05-13,46.9275016784668,47.369998931884766,45.712501525878906,46.43000030517578,45.17861557006836,229722400,-0.1111111111111111,-7,63,2,9,52
2019-05-14,46.602500915527344,47.42499923706055,46.352500915527344,47.165000915527344,45.89381408691406,146118800,-0.1063829787234042,-5,47,4,9,34
2019-05-15,46.567501068115234,47.9375,46.505001068115234,47.72999954223633,46.44357681274414,106178800,-0.04,-1,25,0,1,24
2019-05-16,47.477500915527344,48.11750030517578,47.209999084472656,47.52000045776367,46.23924255371094,132125600,0.0,0,30,3,3,24
2019-05-17,46.73249816894531,47.72499847412109,46.68999862670898,47.25,45.97652053833008,131516400,-0.1153846153846153,-3,26,2,5,19
2019-05-20,45.880001068115234,46.087501525878906,45.06999969482422,45.772499084472656,44.53884506225586,154449200,-0.1081081081081081,-4,37,3,7,27
2019-05-21,46.30500030517578,47.0,46.17499923706055,46.650001525878906,45.39269256591797,113459200,-0.1296296296296296,-7,54,5,12,37
2019-05-22,46.165000915527344,46.4275016784668,45.63750076293945,45.69499969482422,44.46342849731445,118994400,-0.125,-5,40,3,8,29
2019-05-23,44.95000076293945,45.1349983215332,44.45249938964844,44.915000915527344,43.70445251464844,146118800,-0.119047619047619,-5,42,4,9,29
2019-05-24,45.04999923706055,45.53499984741211,44.65499877929688,44.74250030517578,43.53660202026367,94858800,-0.088235294117647,-3,34,2,5,27
2019-05-28,44.72999954223633,45.147499084472656,44.477500915527344,44.557498931884766,43.35658645629883,111792800,-0.1463414634146341,-6,41,0,6,35
2019-05-29,44.10499954223633,44.837501525878906,44.0,44.345001220703125,43.149810791015625,113924800,-0.1463414634146341,-6,41,1,7,33
2019-05-30,44.48749923706055,44.807498931884766,44.16749954223633,44.57500076293945,43.37361907958984,84873600,-0.1515151515151515,-5,33,3,8,22
2019-05-31,44.057498931884766,44.497501373291016,43.747501373291016,43.76750183105469,42.58787536621094,108174400,-0.0294117647058823,-1,34,2,3,29
2019-06-03,43.900001525878906,44.47999954223633,42.567501068115234,43.32500076293945,42.15730667114258,161584400,-0.0588235294117647,-2,34,3,5,26
2019-06-04,43.86000061035156,44.95750045776367,43.630001068115234,44.90999984741211,43.699588775634766,123872000,-0.0638297872340425,-3,47,5,8,34
2019-06-05,46.06999969482422,46.247501373291016,45.28499984741211,45.6349983215332,44.40504837036133,119093600,-0.1428571428571428,-4,28,0,4,24
2019-06-06,45.77000045776367,46.36750030517578,45.53749847412109,46.30500030517578,45.05699157714844,90105200,-0.1481481481481481,-4,27,1,5,21
2019-06-07,46.62749862670898,47.97999954223633,46.442501068115234,47.53749847412109,46.25626373291016,122737600,-0.16,-4,25,2,6,17
2019-06-10,47.95249938964844,48.84249877929688,47.90499877929688,48.14500045776367,46.84739303588867,104883600,0.0,0,21,1,1,19
2019-06-11,48.71500015258789,49.0,48.400001525878906,48.70249938964844,47.389869689941406,107731600,-0.1052631578947368,-2,19,0,2,17
2019-06-12,48.48749923706055,48.99250030517578,48.34749984741211,48.54750061035156,47.23904800415039,73012800,-0.1818181818181818,-4,22,0,4,18
2019-06-13,48.67499923706055,49.1974983215332,48.400001525878906,48.53749847412109,47.22931289672852,86698400,-0.0476190476190476,-1,21,1,2,18
2019-06-14,47.88750076293945,48.397499084472656,47.57500076293945,48.185001373291016,46.88632583618164,75046000,-0.1071428571428571,-3,28,1,4,23
2019-06-17,48.22499847412109,48.7400016784668,48.04249954223633,48.47249984741211,47.16607666015625,58676400,-0.2222222222222222,-6,27,1,7,19
2019-06-18,49.01250076293945,50.0724983215332,48.8025016784668,49.61249923706055,48.275352478027344,106204000,-0.0416666666666666,-1,24,1,2,21
2019-06-19,49.91999816894531,49.970001220703125,49.32749938964844,49.46749877929688,48.13424682617188,84496800,-0.0476190476190476,-1,21,0,1,20
2019-06-20,50.09249877929688,50.15250015258789,49.50749969482422,49.8650016784668,48.52104187011719,86056000,-0.1666666666666666,-3,18,1,4,13
2019-06-21,49.70000076293945,50.212501525878906,49.53749847412109,49.69499969482422,48.35562515258789,191202400,0.0769230769230769,1,13,2,1,10
2019-06-24,49.6349983215332,50.040000915527344,49.54249954223633,49.64500045776367,48.30696868896485,72881600,-0.1875,-3,16,0,3,13
2019-06-25,49.60749816894531,49.81499862670898,48.8224983215332,48.89250183105469,47.57475280761719,84281200,-0.08,-2,25,0,2,23
2019-06-26,49.442501068115234,50.247501373291016,49.337501525878906,49.95000076293945,48.6037483215332,104270000,0.0952380952380952,2,21,3,1,17
2019-06-27,50.0724983215332,50.39250183105469,49.89250183105469,49.935001373291016,48.58915328979492,83598800,-0.075,-3,40,3,6,31
2019-06-28,49.66999816894531,49.875,49.26250076293945,49.47999954223633,48.14642333984375,124442400,-0.2142857142857142,-6,28,0,6,22
2019-07-01,50.79249954223633,51.122501373291016,50.16249847412109,50.38750076293945,49.02945709228516,109012000,-0.1333333333333333,-2,15,1,3,11
2019-07-02,50.352500915527344,50.782501220703125,50.34000015258789,50.682498931884766,49.316505432128906,67740800,-0.25,-4,16,0,4,12
2019-07-03,50.81999969482422,51.11000061035156,50.67250061035156,51.102500915527344,49.72518539428711,45448000,0.0,0,12,1,1,10
2019-07-05,50.837501525878906,51.27000045776367,50.72499847412109,51.057498931884766,49.681396484375,69062000,-0.0666666666666666,-1,15,0,1,14
2019-07-08,50.20249938964844,50.34999847412109,49.602500915527344,50.005001068115234,48.65726089477539,101354400,-0.0666666666666666,-2,30,3,5,22
2019-07-09,49.79999923706055,50.37749862670898,49.70249938964844,50.310001373291016,48.954044342041016,82312000,-0.1578947368421052,-3,19,0,3,16
2019-07-10,50.462501525878906,50.932498931884766,50.38999938964844,50.807498931884766,49.43813705444336,71588400,-0.0384615384615384,-1,26,0,1,25
2019-07-11,50.82749938964844,51.09749984741211,50.4275016784668,50.4375,49.07810974121094,80767200,-0.0666666666666666,-1,15,0,1,14
2019-07-12,50.61249923706055,51.0,50.54999923706055,50.82500076293945,49.45516586303711,70380800,-0.3,-6,20,0,6,14
2019-07-15,51.022499084472656,51.46749877929688,51.0,51.3025016784668,49.91979217529297,67789600,-0.0588235294117647,-1,17,0,1,16
2019-07-16,51.147499084472656,51.52750015258789,50.875,51.125,49.74708557128906,67467200,-0.125,-2,16,0,2,14
2019-07-17,51.01250076293945,51.272499084472656,50.817501068115234,50.837501525878906,49.46732711791992,56430000,-0.15,-3,20,0,3,17
2019-07-18,51.0,51.470001220703125,50.92499923706055,51.415000915527344,50.02926254272461,74162400,0.0625,1,16,1,0,15
2019-07-19,51.4474983215332,51.625,50.59000015258789,50.647499084472656,49.28245162963867,83717200,0.0416666666666666,1,24,2,1,21
2019-07-22,50.91249847412109,51.807498931884766,50.90250015258789,51.80500030517578,50.40875244140625,89111600,-0.2083333333333333,-5,24,0,5,19
2019-07-23,52.1150016784668,52.227500915527344,51.8224983215332,52.209999084472656,50.80283737182617,73420800,-0.1,-3,30,0,3,27
2019-07-24,51.91749954223633,52.28749847412109,51.79249954223633,52.16749954223633,50.761478424072266,59966400,-0.0869565217391304,-2,23,0,2,21
2019-07-25,52.22249984741211,52.310001373291016,51.682498931884766,51.755001068115234,50.360107421875,55638400,0.0,0,28,1,1,26
2019-07-26,51.869998931884766,52.432498931884766,51.78499984741211,51.935001373291016,50.535247802734375,70475600,-0.1052631578947368,-2,19,0,2,17
2019-07-29,52.1150016784668,52.65999984741211,52.11000061035156,52.41999816894531,51.007171630859375,86693600,0.0857142857142857,3,35,4,1,30
2019-07-30,52.18999862670898,52.540000915527344,51.82749938964844,52.19499969482422,50.78824615478516,135742800,0.032258064516129,2,62,10,9,43
2019-07-31,54.10499954223633,55.34249877929688,52.82500076293945,53.2599983215332,51.82453155517578,277125600,0.0204081632653061,1,49,4,3,42
2019-08-01,53.47499847412109,54.50749969482422,51.685001373291016,52.10749816894531,50.70309829711914,216071600,-0.0666666666666666,-2,30,2,4,24
2019-08-02,51.38249969482422,51.60749816894531,50.407501220703125,51.005001068115234,49.630313873291016,163448400,-0.1052631578947368,-2,19,0,2,17
2019-08-05,49.497501373291016,49.66249847412109,48.14500045776367,48.334999084472656,47.03228378295898,209572000,-0.1612903225806451,-5,31,1,6,24
2019-08-06,49.07749938964844,49.51750183105469,48.5099983215332,49.25,47.9226188659668,143299200,-0.05,-1,20,1,2,17
2019-08-07,48.852500915527344,49.88999938964844,48.45500183105469,49.7599983215332,48.41886138916016,133457600,0.0588235294117647,1,17,1,0,16
